0,-0.05,0
5,-0.05,0.0043977
10,-0.05,0.0087169
15,-0.05,0.013115
20,-0.05,0.017434
25,-0.05,0.021832
30,-0.05,0.026151
35,-0.05,0.030549
40,-0.05,0.034868
45,-0.05,0.039266
50,-0.05,0.043615
55,-0.05004,0.048885
60,-0.050158,0.054125
65,-0.05035,0.059327
70,-0.05061,0.064463
75,-0.050929,0.069506
80,-0.051296,0.074452
85,-0.051698,0.079277
90,-0.052124,0.084
95,-0.052559,0.088602
100,-0.052991,0.093085
105,-0.053407,0.097471
110,-0.053794,0.10176
115,-0.054141,0.10597
120,-0.054439,0.11008
125,-0.054679,0.11414
130,-0.054856,0.11817
135,-0.054964,0.12214
140,-0.055,0.12611
